country,Year,PatentNum,maxCitations,avgCitations,diffCitations
IL,1983,4367459,44,6.479591836734694,37.52040816326531
IL,1984,4425743,64,6.36734693877551,57.63265306122449
IL,1979,4132619,30,6.906666666666666,23.093333333333334
IL,1978,4066082,36,7.720430107526882,28.27956989247312
IL,1987,4633906,82,8.070484581497798,73.9295154185022
IL,1991,4981021,95,6.848249027237354,88.15175097276264
IL,1968,3370021,19,5.074074074074074,13.925925925925926
IL,1989,4795627,113,7.263513513513513,105.73648648648648
IL,1967,3295763,18,3.5681818181818183,14.431818181818182
IL,1975,3858674,81,8.31764705882353,72.68235294117648
IL,1996,5479911,38,4.058441558441558,33.94155844155844
IL,1994,5274963,33,5.4982456140350875,27.50175438596491
IL,1995,5377438,57,4.711743772241993,52.288256227758005
IL,1965,3167401,11,3.125,7.875
IL,1969,3420790,13,3.5813953488372094,9.418604651162791
IL,1964,3129449,38,4.9411764705882355,33.05882352941177
IL,1988,4716662,68,7.818181818181818,60.18181818181818
IL,1993,5175896,51,6.345724907063197,44.6542750929368
IL,1998,5705390,8,1.6380090497737556,6.361990950226245
IL,1971,3556666,29,5.65,23.35
IL,1974,3792588,41,6.934210526315789,34.06578947368421
IL,1992,5077879,89,6.5432525951557095,82.4567474048443
IL,1970,3490642,14,3.8421052631578947,10.157894736842106
IL,1981,4245042,55,8.892857142857142,46.10714285714286
IL,1997,5590884,32,2.8035714285714284,29.196428571428573
IL,1999,5860147,5,1.3,3.7
IL,1985,4490937,100,7.524096385542169,92.47590361445783
IL,1980,4181051,56,9.188118811881187,46.81188118811881
IL,1990,4890523,92,6.916981132075471,85.08301886792452
IN,1964,3122157,6,2.75,3.25
IN,1999,5870714,3,3.0,0.0
IN,1974,3806053,11,3.6363636363636362,7.363636363636363
IN,1989,4794870,18,5.083333333333333,12.916666666666668
IN,1995,5387702,9,2.423076923076923,6.576923076923077
IN,1994,5291101,31,5.3,25.7
IN,1991,4999253,53,7.0,46.0
IN,1972,3639390,12,3.8,8.2
IN,1993,5179289,31,5.176470588235294,25.823529411764707
IN,1977,4006062,19,4.833333333333333,14.166666666666668
IN,1967,3297568,3,2.111111111111111,0.8888888888888888
IN,1973,3731130,26,6.4375,19.5625
IN,1998,5739346,2,1.2941176470588236,0.7058823529411764
IN,1979,4134986,37,11.1,25.9
IN,1971,3576864,10,3.142857142857143,6.857142857142858
IN,1984,4433115,33,6.777777777777778,26.22222222222222
IN,1992,5087605,30,3.789473684210526,26.210526315789473
IN,1968,3363709,5,1.7777777777777777,3.2222222222222223
IN,1976,3937810,19,4.357142857142857,14.642857142857142
IN,1981,4243772,4,2.1666666666666665,1.8333333333333335
IN,1970,3507797,10,5.333333333333333,4.666666666666667
IN,1966,3285368,4,2.0,2.0
IN,1983,4367096,10,4.2,5.8
IN,1985,4491670,8,3.5555555555555554,4.444444444444445
IN,1987,4634759,17,5.0,12.0
IN,1990,4912456,23,4.769230769230769,18.23076923076923
IN,1963,3110197,3,2.3333333333333335,0.6666666666666665
IN,1982,4364459,9,6.0,3.0
IN,1978,4081240,28,11.25,16.75
IN,1988,4739653,12,4.083333333333333,7.916666666666667
IN,1997,5612613,4,1.9090909090909092,2.090909090909091
IN,1969,3451809,5,2.8181818181818183,2.1818181818181817
IN,1986,4578754,30,5.769230769230769,24.23076923076923
IN,1980,4233095,5,3.0,2.0
IN,1975,3864581,31,8.636363636363637,22.363636363636363
IN,1965,3198704,10,3.6,6.4
IN,1996,5488075,8,2.6470588235294117,5.352941176470589
IQ,1977,4046347,1,1.0,0.0
IQ,1988,4751791,6,3.5,2.5
IQ,1980,4235670,4,4.0,0.0
IQ,1984,4428365,30,30.0,0.0
IQ,1985,4544497,2,2.0,0.0
IQ,1989,4815125,2,2.0,0.0
IR,1993,5211828,3,3.0,0.0
IR,1977,4041666,1,1.0,0.0
IR,1973,3719519,38,11.2,26.8
IR,1989,4824290,2,2.0,0.0
IR,1966,3283307,5,3.5,1.5
IR,1971,3582476,10,5.666666666666667,4.333333333333333
IR,1991,5002434,1,1.0,0.0
IR,1979,4174082,6,3.6666666666666665,2.3333333333333335
IR,1994,5367828,3,2.5,0.5
IR,1988,4749572,3,3.0,0.0
IR,1995,5380647,4,3.5,0.5
IR,1969,3470969,8,8.0,0.0
IR,1974,3800159,17,6.75,10.25
IR,1970,3495332,8,4.333333333333333,3.666666666666667
IR,1978,4089510,3,1.8333333333333333,1.1666666666666667
IR,1981,4250705,6,4.0,2.0
IR,1976,3988115,12,7.5,4.5
IR,1967,3300973,8,4.666666666666667,3.333333333333333
IR,1990,4923335,1,1.0,0.0
IR,1987,4643650,2,2.0,0.0
IR,1968,3379247,11,11.0,0.0
IR,1965,3211427,5,5.0,0.0
IR,1963,3114655,3,3.0,0.0
IR,1972,3658066,26,15.5,10.5
IR,1992,5088858,2,2.0,0.0
IR,1975,3861960,11,6.25,4.75
IS,1993,5226848,11,4.666666666666667,6.333333333333333
IS,1964,3129784,3,2.0,1.0
IS,1985,4498818,5,3.3333333333333335,1.6666666666666665
IS,1968,3367865,7,4.0,3.0
IS,1997,5633238,1,1.0,0.0
IS,1995,5411150,4,3.0,1.0
IS,1984,4432046,7,5.0,2.0
IS,1978,4109682,3,2.0,1.0
IS,1971,3572586,7,3.25,3.75
IS,1965,3210196,5,3.0,2.0
IS,1992,5106334,8,4.0,4.0
IS,1986,4583265,4,2.3333333333333335,1.6666666666666665
IS,1974,3797301,12,7.333333333333333,4.666666666666667
IS,1994,5312817,13,7.0,6.0
IS,1998,5718925,7,3.3333333333333335,3.6666666666666665
IS,1988,4751787,6,3.0,3.0
IS,1989,4844137,1,1.0,0.0
IS,1987,4634446,9,6.0,3.0
IS,1996,5589475,1,1.0,0.0
IS,1973,3712358,3,2.0,1.0
IS,1990,4893446,6,4.333333333333333,1.666666666666667
IS,1970,3488137,7,5.5,1.5
IS,1979,4135472,2,2.0,0.0
IS,1967,3315020,22,22.0,0.0
IS,1966,3256800,3,2.0,1.0
IS,1969,3445891,5,5.0,0.0
IS,1999,5870438,1,1.0,0.0
IS,1983,4389750,5,5.0,0.0
IS,1975,3872908,3,2.5,0.5
IS,1972,3643415,6,4.0,2.0
IT,1986,4562826,45,5.469767441860465,39.53023255813954
IT,1982,4308674,56,5.942724458204334,50.05727554179567
IT,1979,4132016,66,5.8824662813102115,60.117533718689785
IT,1964,3116978,19,3.2239583333333335,15.776041666666666
IT,1970,3487506,32,4.288636363636364,27.711363636363636
IT,1991,4980969,50,4.368421052631579,45.631578947368425
IT,1996,5479795,17,2.237891737891738,14.762108262108262
IT,1969,3420140,26,4.197007481296758,21.802992518703242
IT,1971,3551974,41,4.549657534246576,36.45034246575342
IT,1995,5377880,22,2.9298245614035086,19.070175438596493
IT,1990,4890404,59,4.687074829931973,54.31292517006803
IT,1984,4423537,48,5.823529411764706,42.1764705882353
IT,1997,5590693,15,1.7830188679245282,13.216981132075471
IT,1972,3631693,83,5.111111111111111,77.88888888888889
IT,1974,3781997,67,5.754437869822485,61.24556213017752
IT,1967,3295418,28,4.148148148148148,23.85185185185185
IT,1998,5704618,7,1.3944954128440368,5.605504587155963
IT,1985,4490954,45,5.693467336683417,39.30653266331658
IT,1968,3361094,45,3.82,41.18
IT,1978,4066292,107,6.6875,100.3125
IT,1987,4633568,76,5.399803536345776,70.60019646365423
IT,1975,3859235,62,5.8869426751592355,56.11305732484077
IT,1993,5175904,45,3.8884073672806068,41.11159263271939
IT,1966,3227090,32,3.7891156462585034,28.2108843537415
IT,1963,3071820,21,3.304932735426009,17.695067264573993
IT,1976,3930279,77,5.923308270676691,71.07669172932331
IT,1977,4000541,68,6.193846153846154,61.80615384615385
IT,1983,4366610,80,5.7942857142857145,74.20571428571428
IT,1992,5077998,41,4.07979274611399,36.92020725388601
IT,1965,3164153,23,3.5480427046263343,19.451957295373667
IT,1988,4716621,46,5.302931596091205,40.697068403908794
IT,1994,5274891,44,3.4380069524913095,40.56199304750869
IT,1980,4180966,54,6.202363367799114,47.797636632200884
IT,1981,4242898,36,5.588785046728972,30.411214953271028
IT,1999,5856067,1,1.0,0.0
IT,1989,4794776,57,5.064575645756458,51.935424354243544
IT,1973,3707980,82,5.420062695924765,76.57993730407523
JM,1990,4965560,8,8.0,0.0
JM,1978,4096659,5,4.5,0.5
JM,1984,4441410,2,2.0,0.0
JM,1973,3737276,12,12.0,0.0
JM,1977,4017633,9,5.5,3.5
JM,1992,5105501,2,2.0,0.0
JM,1972,3663673,8,5.0,3.0
JM,1996,5584127,1,1.0,0.0
JM,1980,4224904,14,14.0,0.0
JM,1976,3961704,2,2.0,0.0
JM,1985,4522349,13,8.5,4.5
JM,1963,3088417,3,3.0,0.0
JM,1991,5043077,2,2.0,0.0
JM,1975,3864090,26,14.0,12.0
JM,1987,4698516,1,1.0,0.0
JM,1967,3314092,1,1.0,0.0
JM,1970,3548452,1,1.0,0.0
JO,1996,5574154,4,4.0,0.0
JO,1978,4097429,2,2.0,0.0
JO,1997,5672621,5,3.0,2.0
JO,1972,3669126,4,4.0,0.0
JP,1963,3071511,22,3.4453125,18.5546875
JP,1993,5175891,80,5.512821874170427,74.48717812582957
JP,1986,4562618,221,8.072502860879515,212.92749713912048
JP,1982,4308686,658,8.22312077422776,649.7768792257723
JP,1971,3552007,83,5.182535046728972,77.81746495327103
JP,1994,5274865,75,4.8031984334203655,70.19680156657964
JP,1988,4716623,779,8.048958542629428,770.9510414573706
JP,1996,5479681,48,3.2849686198968495,44.71503138010315
JP,1992,5077886,90,6.117690443578127,83.88230955642187
JP,1972,3631618,110,5.772163320550417,104.22783667944958
JP,1967,3295320,54,3.8452497551420177,50.15475024485798
JP,1987,4633532,161,8.247403946002077,152.75259605399793
JP,1968,3360825,39,4.389041095890411,34.61095890410959
JP,1965,3163960,58,3.805732484076433,54.19426751592357
JP,1980,4180913,95,7.541172849007234,87.45882715099276
JP,1998,5704157,19,1.5681141566574273,17.431885843342574
JP,1969,3419941,47,4.303452453058752,42.69654754694125
JP,1983,4366579,170,8.143032837289386,161.85696716271062
JP,1966,3227553,37,3.6218274111675126,33.378172588832484
JP,1976,3930322,122,7.343931114422918,114.65606888557708
JP,1964,3116676,21,3.4482758620689653,17.551724137931036
JP,1970,3487538,75,4.866985645933014,70.13301435406699
JP,1974,3781950,193,6.780617073632405,186.2193829263676
JP,1973,3707877,77,6.00253164556962,70.99746835443038
JP,1995,5377369,73,4.093813206424747,68.90618679357526
JP,1997,5590459,41,2.35019635019635,38.64980364980365
JP,1991,4980940,158,6.546341203432287,151.4536587965677
JP,1979,4132036,90,7.620268872802482,82.37973112719752
JP,1985,4490865,654,8.277707329444585,645.7222926705554
JP,1981,4242776,251,8.103080872913992,242.896919127086
JP,1989,4794659,196,7.462518984595357,188.53748101540464
JP,1975,3858341,91,6.979602420051858,84.02039757994814
JP,1977,4000605,115,7.588419405320813,107.41158059467918
JP,1990,4890370,110,7.1547767100056525,102.84522328999435
JP,1978,4065835,146,7.648947778643803,138.35105222135618
JP,1984,4423535,716,8.059218203033838,707.9407817969661
JP,1999,5855532,5,1.1305530371713508,3.869446962828649
KE,1993,5204780,3,3.0,0.0
KE,1967,3310463,2,2.0,0.0
KE,1976,3951435,8,8.0,0.0
KE,1970,3509182,8,3.6666666666666665,4.333333333333334
KE,1982,4314992,7,7.0,0.0
KE,1971,3596552,4,4.0,0.0
KE,1969,3453372,1,1.0,0.0
KE,1996,5530137,1,1.0,0.0
KE,1968,3419649,6,4.5,1.5
KE,1974,3792079,24,9.333333333333334,14.666666666666666
KE,1994,5353545,1,1.0,0.0
KE,1966,3243451,1,1.0,0.0
KE,1973,3710251,66,66.0,0.0
KE,1980,4201599,3,3.0,0.0
KE,1964,3161053,3,3.0,0.0
KE,1975,3926827,12,12.0,0.0
KG,1996,5585558,1,1.0,0.0
KN,1998,5781067,1,1.0,0.0
KR,1992,5078121,51,5.413333333333333,45.586666666666666
KR,1972,3645276,10,4.333333333333333,5.666666666666667
KR,1978,4085915,70,10.4,59.6
KR,1998,5704136,11,1.6206225680933852,9.379377431906615
KR,1973,3728780,7,4.0,3.0
KR,1987,4635384,22,5.642857142857143,16.357142857142858
KR,1994,5275008,71,4.86328125,66.13671875
KR,1996,5480824,43,3.4129593810444874,39.58704061895551
KR,1964,3128975,11,5.333333333333333,5.666666666666667
KR,1997,5590552,19,2.270712909441233,16.729287090558767
KR,1980,4212232,25,6.428571428571429,18.57142857142857
KR,1977,4010742,7,3.2,3.8
KR,1981,4246397,17,7.2,9.8
KR,1968,3376874,13,13.0,0.0
KR,1989,4794666,30,4.65034965034965,25.34965034965035
KR,1995,5378877,44,4.287221570926143,39.71277842907386
KR,1974,3846645,9,5.2,3.8
KR,1991,4981387,30,5.743589743589744,24.256410256410255
KR,1982,4312258,8,4.222222222222222,3.7777777777777777
KR,1999,5856232,3,1.139240506329114,1.860759493670886
KR,1984,4427512,26,5.346153846153846,20.653846153846153
KR,1976,3943545,16,7.714285714285714,8.285714285714285
KR,1979,4136980,7,5.5,1.5
KR,1990,4894502,26,5.221649484536083,20.778350515463917
KR,1965,3219040,4,4.0,0.0
KR,1975,3863760,11,4.818181818181818,6.181818181818182
KR,1986,4562792,19,6.044444444444444,12.955555555555556
KR,1971,3589355,7,5.0,2.0
KR,1983,4369955,14,3.6818181818181817,10.318181818181818
KR,1988,4717859,19,4.873563218390805,14.126436781609195
KR,1993,5175886,47,4.77621283255086,42.22378716744914
KR,1985,4493431,30,5.894736842105263,24.105263157894736
KR,1970,3488293,3,3.0,0.0
KR,1966,3253466,6,6.0,0.0
KW,1999,5868094,1,1.0,0.0
KW,1998,5743207,1,1.0,0.0
KW,1989,4797433,3,2.25,0.75
KW,1969,3424050,6,6.0,0.0
KW,1993,5213130,1,1.0,0.0
KW,1974,3850225,3,3.0,0.0
KW,1987,4647924,11,5.8,5.2
KW,1996,5486897,1,1.0,0.0
KW,1986,4567315,6,2.6666666666666665,3.3333333333333335
KW,1990,4909799,13,7.5,5.5
KW,1992,5094762,1,1.0,0.0
KW,1988,4793741,3,3.0,0.0
KW,1997,5658594,1,1.0,0.0
KY,1998,5716579,1,1.0,0.0
KY,1977,4059419,9,9.0,0.0
KY,1976,3936797,9,5.5,3.5
KY,1996,5543967,2,1.3333333333333333,0.6666666666666667
KY,1997,5642554,2,1.5,0.5
KY,1983,4371382,7,7.0,0.0
KY,1992,5099697,15,8.5,6.5
KY,1985,4503383,14,14.0,0.0
KY,1991,5000336,3,3.0,0.0
KY,1993,5263363,6,6.0,0.0
KY,1988,4774680,21,21.0,0.0
KY,1990,4921118,10,10.0,0.0
KY,1982,4362048,2,2.0,0.0
KY,1979,4142335,6,6.0,0.0
LB,1985,4527919,3,2.25,0.75
LB,1974,3798265,9,6.333333333333333,2.666666666666667
LB,1973,3724061,14,14.0,0.0
LB,1968,3398141,14,7.333333333333333,6.666666666666667
LB,1969,3464126,6,6.0,0.0
LB,1966,3272531,3,3.0,0.0
LB,1986,4620404,2,2.0,0.0
LB,1975,3861816,19,11.5,7.5
LB,1970,3495213,3,3.0,0.0
LB,1993,5199191,11,11.0,0.0
LB,1983,4372052,4,4.0,0.0
LB,1992,5112560,3,3.0,0.0
LB,1989,4845861,12,12.0,0.0
LB,1995,5404242,1,1.0,0.0
LB,1978,4066289,6,3.0,3.0
LB,1999,5882190,1,1.0,0.0
LB,1994,5295314,4,4.0,0.0
LB,1972,3642307,4,4.0,0.0
LB,1971,3594824,12,4.75,7.25
LB,1963,3074049,5,3.0,2.0
LB,1997,5644656,2,2.0,0.0
LC,1971,3596987,5,5.0,0.0
LI,1969,3421937,10,4.083333333333333,5.916666666666667
LI,1984,4432635,13,6.928571428571429,6.071428571428571
LI,1998,5716165,2,1.3333333333333333,0.6666666666666667
LI,1974,3783010,25,7.933333333333334,17.066666666666666
LI,1970,3494532,22,4.55,17.45
LI,1968,3383449,8,3.6666666666666665,4.333333333333334
LI,1989,4796337,42,9.88888888888889,32.111111111111114
LI,1979,4135895,12,6.142857142857143,5.857142857142857
LI,1992,5121118,12,3.8666666666666667,8.133333333333333
LI,1967,3321122,23,4.666666666666667,18.333333333333332
LI,1996,5480373,2,1.4285714285714286,0.5714285714285714
LI,1978,4077556,9,4.222222222222222,4.777777777777778
LI,1986,4565158,13,5.714285714285714,7.285714285714286
LI,1994,5286153,8,3.0833333333333335,4.916666666666666
LI,1976,3931005,13,4.882352941176471,8.117647058823529
LI,1972,3634826,10,5.5,4.5
LI,1987,4640452,17,5.857142857142857,11.142857142857142
LI,1964,3116872,4,2.5714285714285716,1.4285714285714284
LI,1973,3731853,42,8.692307692307692,33.30769230769231
LI,1985,4496241,17,6.333333333333333,10.666666666666668
LI,1981,4267097,27,8.277777777777779,18.72222222222222
LI,1982,4328951,31,7.888888888888889,23.11111111111111
LI,1980,4182265,27,6.0625,20.9375
LI,1988,4723364,14,4.5,9.5
LI,1975,3866012,12,5.0,7.0
LI,1993,5208102,9,3.8,5.2
LI,1997,5615569,2,1.3333333333333333,0.6666666666666667
LI,1983,4376581,10,6.2727272727272725,3.7272727272727275
LI,1971,3554042,15,4.0,11.0
LI,1990,4903785,10,4.461538461538462,5.538461538461538
LI,1977,4003684,13,6.454545454545454,6.545454545454546
LI,1995,5393516,5,2.0833333333333335,2.9166666666666665
LI,1991,4983269,16,4.0,12.0
LI,1966,3233959,10,3.2,6.8
LI,1965,3168196,10,3.75,6.25
LI,1963,3088219,7,3.4,3.6
LK,1995,5398663,2,2.0,0.0
LK,1991,5053608,20,10.5,9.5
LK,1993,5190024,1,1.0,0.0
LK,1992,5172568,5,3.0,2.0
LK,1977,4004038,13,7.0,6.0
LK,1969,3438785,3,3.0,0.0
LK,1963,3088394,5,5.0,0.0
LR,1981,4287243,24,24.0,0.0
LR,1968,3362525,4,4.0,0.0
LR,1983,4403185,4,4.0,0.0
LT,1997,5622586,1,1.0,0.0
LT,1995,5388583,4,4.0,0.0
LU,1974,3784167,18,5.176470588235294,12.823529411764707
LU,1963,3076703,4,3.3333333333333335,0.6666666666666665
LU,1983,4368678,17,4.681818181818182,12.318181818181818
LU,1997,5593711,10,2.8181818181818183,7.181818181818182
LU,1992,5082901,26,4.157894736842105,21.842105263157894
LU,1970,3551557,2,2.0,0.0
LU,1965,3203048,3,2.0,1.0
LU,1981,4243351,13,4.961538461538462,8.038461538461538
LU,1987,4654512,21,5.470588235294118,15.529411764705882
LU,1993,5197847,9,3.3333333333333335,5.666666666666666
LU,1973,3765663,12,7.6,4.4
LU,1964,3120473,4,3.6666666666666665,0.3333333333333335
LU,1966,3250832,10,4.666666666666667,5.333333333333333
LU,1971,3567202,10,4.75,5.25
LU,1972,3669178,17,6.5,10.5
LU,1986,4567929,11,3.52,7.48
LU,1977,4023832,25,9.083333333333334,15.916666666666666
LU,1996,5487404,14,3.2222222222222223,10.777777777777779
LU,1994,5282496,11,3.6875,7.3125
LU,1985,4493600,18,4.25,13.75
LU,1988,4720226,12,3.3461538461538463,8.653846153846153
LU,1980,4190074,16,6.083333333333333,9.916666666666668
LU,1990,4893665,15,3.8461538461538463,11.153846153846153
LU,1979,4151047,13,4.2105263157894735,8.789473684210527
LU,1995,5405470,13,3.769230769230769,9.23076923076923
LU,1978,4069315,16,6.125,9.875
LU,1975,3860444,16,5.428571428571429,10.571428571428571
LU,1982,4323612,10,4.5,5.5
LU,1989,4820105,14,3.909090909090909,10.09090909090909
LU,1984,4424843,18,4.608695652173913,13.391304347826086
LU,1999,5919539,1,1.0,0.0
LU,1998,5733394,2,1.5,0.5
LU,1967,3322390,3,1.8,1.2
LU,1969,3469460,1,1.0,0.0
LU,1976,3945772,16,5.818181818181818,10.181818181818182
LU,1991,4989658,10,4.0,6.0
LU,1968,3395563,6,3.4,2.6
LY,1965,3219189,3,3.0,0.0
LY,1963,3093167,2,2.0,0.0
LY,1972,3675429,3,3.0,0.0
MA,1972,3699926,14,11.0,3.0
MA,1968,3413004,9,7.333333333333333,1.666666666666667
MA,1973,3776895,4,3.5,0.5
MA,1989,4848980,9,5.5,3.5
MA,1988,4780534,7,4.0,3.0
MA,1991,5061123,1,1.0,0.0
MA,1977,4008151,10,7.2,2.8
MA,1965,3180877,4,2.5,1.5
MA,1993,5242653,3,3.0,0.0
MA,1967,3337956,10,5.5,4.5
MA,1985,4522394,24,24.0,0.0
MA,1984,4488752,7,6.5,0.5
MA,1963,3104211,1,1.0,0.0
MA,1966,3254745,5,3.3333333333333335,1.6666666666666665
MA,1983,4383912,3,3.0,0.0
MA,1970,3490883,8,4.5,3.5
MC,1985,4544555,14,5.333333333333333,8.666666666666668
MC,1975,3908212,17,9.5,7.5
MC,1977,4029039,13,5.571428571428571,7.428571428571429
MC,1989,4832582,5,3.2857142857142856,1.7142857142857144
MC,1971,3552056,6,4.333333333333333,1.666666666666667
MC,1978,4068799,14,6.666666666666667,7.333333333333333
MC,1963,3090301,2,2.0,0.0
MC,1984,4440196,13,6.6,6.4
MC,1965,3197757,4,4.0,0.0
MC,1994,5292021,5,2.6666666666666665,2.3333333333333335
MC,1970,3488471,8,8.0,0.0
MC,1973,3734767,18,18.0,0.0
MC,1992,5087452,3,2.0,1.0
MC,1981,4262609,16,5.8,10.2
MC,1976,3930615,19,8.2,10.8
MC,1979,4137948,1,1.0,0.0
MC,1969,3441161,39,13.25,25.75
MC,1982,4314641,18,7.25,10.75
MC,1966,3256102,7,3.0,4.0
MC,1987,4706606,8,8.0,0.0
MC,1990,4908014,14,6.833333333333333,7.166666666666667
MC,1993,5176283,10,4.0,6.0
MC,1996,5494047,4,2.0,2.0
MC,1991,4989994,16,7.8,8.2
MC,1988,4784854,13,5.333333333333333,7.666666666666667
MC,1968,3412448,4,2.3333333333333335,1.6666666666666665
MC,1964,3155285,6,6.0,0.0
MC,1974,3823432,21,6.625,14.375
MC,1995,5434337,1,1.0,0.0
MC,1983,4410282,7,4.5,2.5
MC,1997,5636656,1,1.0,0.0
MC,1998,5734590,2,1.5,0.5
MC,1986,4591354,14,8.5,5.5
MC,1972,3649622,21,11.5,9.5
MC,1980,4182181,5,3.4285714285714284,1.5714285714285716
MC,1967,3303590,3,2.0,1.0
MG,1978,4109650,5,5.0,0.0
ML,1965,3169751,13,4.769230769230769,8.23076923076923
ML,1966,3256893,5,4.0,1.0
ML,1974,3784837,4,4.0,0.0
MM,1998,5833298,1,1.0,0.0
MM,1979,4144586,8,8.0,0.0
MM,1978,4086694,12,12.0,0.0
MM,1975,3926695,4,4.0,0.0
MO,1995,5462469,1,1.0,0.0
MQ,1965,3225803,3,3.0,0.0
MQ,1977,4058979,2,2.0,0.0
MR,1975,3881672,4,4.0,0.0
MT,1989,4867449,3,3.0,0.0
MT,1995,5389756,4,4.0,0.0
MT,1988,4718669,2,2.0,0.0
MT,1993,5217384,3,3.0,0.0
MU,1988,4746336,1,1.0,0.0
MU,1992,5175187,4,4.0,0.0
MU,1985,4542584,1,1.0,0.0
MW,1975,3876466,1,1.0,0.0
MW,1976,3937187,2,2.0,0.0
MW,1981,4287393,10,10.0,0.0
MX,1983,4367087,15,5.538461538461538,9.461538461538462
MX,1988,4721128,52,6.903225806451613,45.096774193548384
MX,1974,3790674,29,6.078947368421052,22.92105263157895
MX,1975,3861715,56,7.793103448275862,48.206896551724135
MX,1979,4137875,28,6.1,21.9
MX,1991,4986907,19,4.037037037037037,14.962962962962962
MX,1985,4491593,17,4.137931034482759,12.862068965517242
MX,1995,5393019,7,2.1153846153846154,4.884615384615385
MX,1982,4312751,22,6.241379310344827,15.758620689655173
MX,1992,5078787,45,4.818181818181818,40.18181818181818
MX,1973,3709085,30,5.305555555555555,24.694444444444443
MX,1997,5593713,4,1.588235294117647,2.4117647058823533
MX,1994,5279032,20,3.6551724137931036,16.344827586206897
MX,1977,4006227,25,6.457142857142857,18.542857142857144
MX,1981,4246024,25,6.545454545454546,18.454545454545453
MX,1984,4423588,29,4.702702702702703,24.2972972972973
MX,1971,3554630,18,4.566037735849057,13.433962264150942
MX,1998,5706616,1,1.0,0.0
MX,1976,3930819,28,5.608695652173913,22.391304347826086
MX,1972,3633781,17,4.3125,12.6875
MX,1967,3297069,11,2.9545454545454546,8.045454545454545
MX,1965,3173914,13,2.3548387096774195,10.64516129032258
MX,1999,5947299,1,1.0,0.0
MX,1987,4641792,21,4.871794871794871,16.128205128205128
MX,1968,3374798,20,4.730769230769231,15.26923076923077
MX,1964,3117141,8,2.8260869565217392,5.173913043478261
MX,1978,4067728,23,6.681818181818182,16.31818181818182
MX,1970,3488159,29,5.142857142857143,23.857142857142858
MX,1980,4181696,18,5.4,12.6
MX,1966,3228417,12,2.893617021276596,9.106382978723405
MX,1969,3422912,13,3.4545454545454546,9.545454545454545
MX,1963,3082223,7,2.6,4.4
MX,1990,4892167,32,5.695652173913044,26.304347826086957
MX,1996,5479748,8,2.6842105263157894,5.315789473684211
MX,1986,4563340,54,7.161290322580645,46.83870967741935
MX,1993,5177917,12,3.764705882352941,8.235294117647058
MX,1989,4797629,11,3.676470588235294,7.3235294117647065
MY,1966,3273714,4,3.5,0.5
MY,1991,4989677,9,4.818181818181818,4.181818181818182
MY,1997,5604492,6,2.0,4.0
MY,1976,3950557,4,2.6666666666666665,1.3333333333333335
MY,1983,4401168,2,1.5,0.5
MY,1995,5407054,5,2.6,2.4
MY,1984,4474243,7,7.0,0.0
MY,1992,5096194,7,4.75,2.25
MY,1979,4167519,16,9.5,6.5
MY,1986,4620366,11,4.75,6.25
MY,1999,5863218,2,2.0,0.0
MY,1990,4904213,12,12.0,0.0
MY,1975,3904567,11,6.666666666666667,4.333333333333333
MY,1970,3497174,3,3.0,0.0
MY,1994,5319759,20,6.75,13.25
MY,1998,5726648,2,1.2,0.8
MY,1996,5480022,8,3.25,4.75
MY,1993,5186192,17,5.166666666666667,11.833333333333332
MY,1965,3165211,3,3.0,0.0
MY,1963,3100235,1,1.0,0.0
MY,1978,4084951,3,3.0,0.0
MY,1982,4319784,12,12.0,0.0
MY,1989,4797037,2,1.5,0.5
MY,1974,3799686,3,3.0,0.0
MY,1977,4007286,17,8.0,9.0
MY,1988,4738524,13,7.5,5.5
MY,1985,4549897,13,8.0,5.0
MY,1987,4662961,15,8.5,6.5
NC,1980,4224755,2,2.0,0.0
NF,1987,4679366,4,4.0,0.0
NF,1986,4571849,10,4.0,6.0
NG,1968,3365120,14,8.5,5.5
NG,1985,4540491,7,7.0,0.0
NG,1997,5642397,2,2.0,0.0
NG,1971,3603800,5,3.5,1.5
NG,1978,4083792,15,8.5,6.5
NG,1974,3822656,3,3.0,0.0
NG,1981,4300633,9,9.0,0.0
NG,1967,3339911,10,6.0,4.0
NG,1980,4200411,7,6.0,1.0
NG,1992,5119875,2,2.0,0.0
NG,1970,3529606,9,9.0,0.0
NG,1977,4006906,1,1.0,0.0
NG,1969,3433024,12,12.0,0.0
NG,1975,3918882,3,3.0,0.0
NG,1994,5368108,2,2.0,0.0
NI,1978,4094111,6,6.0,0.0
NI,1967,3329192,8,4.666666666666667,3.333333333333333
NI,1969,3457871,8,4.5,3.5
NI,1973,3720488,8,5.0,3.0
NI,1972,3666327,4,3.5,0.5
NI,1970,3540429,2,2.0,0.0
NI,1966,3236312,4,3.0,1.0
NI,1968,3383628,1,1.0,0.0
NI,1971,3556635,34,19.5,14.5
NI,1993,5179876,1,1.0,0.0
NL,1987,4633718,55,6.283636363636363,48.71636363636364
NL,1998,5708444,9,1.4753521126760563,7.524647887323944
NL,1993,5176136,105,4.685430463576159,100.31456953642385
NL,1999,5859112,2,1.1538461538461537,0.8461538461538463
NL,1983,4366885,122,6.758497316636851,115.24150268336315
NL,1968,3360810,23,3.996923076923077,19.00307692307692
NL,1976,3930608,103,6.366666666666666,96.63333333333334
NL,1994,5275095,47,4.228013029315961,42.77198697068404
